Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
ERR6430845_bin.13,95.01,2.694,0.353,23547,244,4074766,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__JAKISE01;s__
ERR6430845_bin.14,99.32,1.863,0.392,211220,29,4502854,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;s__
ERR6430845_bin.15,98.98,1.521,0.616,29234,301,4887305,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA8366;f__JADFVY01;g__JADFVY01;s__
ERR6430845_bin.2,97.69,1.153,0.383,28355,218,3527384,d__Bacteria;p__Bacillota;c__Bacilli;o__Caldalkalibacillales;f__JCM-10596;g__;s__
ERR6430845_bin.4,98.54,0.632,0.603,49274,142,4338871,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Breoghania;s__
ERR6430845_bin.5,99.4,1.594,0.431,78668,64,2959516,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__
ERR6430845_bin.6,95.69,1.927,0.488,9039,362,2598542,d__Bacteria;p__Nitrospinota;c__UBA7883;o__JACRGQ01;f__JAJRYD01;g__;s__
ERR6430845_bin.7,90.44,3.571,0.456,4547,990,3449147,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__Pseudemcibacter;s__
ERR6430845_bin.8,99.53,1.271,0.41,94221,106,5141361,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__;s__
ERR6430845_bin.9,96.09,0.645,0.451,197449,25,3030995,d__Bacteria;p__Desulfobacterota_F;c__JADFVX01;o__JADFVX01;f__;g__;s__
ERR6430846_bin.1,97.18,1.056,0.489,168041,53,2424570,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiohalomonadales;f__Thiohalomonadaceae;g__;s__
ERR6430846_bin.10,97.69,1.153,0.383,16805,305,3407975,d__Bacteria;p__Bacillota;c__Bacilli;o__Caldalkalibacillales;f__JCM-10596;g__;s__
ERR6430846_bin.16,99.26,0.652,0.46,529132,17,3542727,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Kordiimonadaceae;g__;s__
ERR6430846_bin.17,90.58,4.613,0.377,8428,411,2859870,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__JAGLTQ01;s__
ERR6430846_bin.18,98.82,1.877,0.386,444578,20,3487445,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__;g__;s__
ERR6430846_bin.19,95.18,1.419,0.486,101142,73,3996347,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__
ERR6430846_bin.20,98.5,0.829,0.552,81839,57,2615089,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Magnetovibrionaceae;g__;s__
ERR6430846_bin.3,96.72,4.365,0.386,72029,233,9032987,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__JAAUQL01;s__
ERR6430846_bin.5,98.94,2.142,0.506,165856,49,3383334,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__;s__
ERR6430846_bin.7,96.52,2.564,0.444,262350,21,3471294,d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__LS-NOB;s__
ERR6430846_bin.8,93.08,1.16,0.637,12005,403,3300936,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Casp-alpha2;g__UBA1479;s__UBA1479 sp002325375
ERR6430846_bin.9,94.25,1.68,0.545,58582,145,4852841,d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__JACQKK01;g__;s__
ERR6430847_bin.11,96.12,1.935,0.449,46135,89,2783058,d__Bacteria;p__Desulfobacterota_F;c__JADFVX01;o__JADFVX01;f__JADFVX01;g__JADFVX01;s__
ERR6430847_bin.12,99.52,0,0.602,692920,19,4514295,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Breoghania;s__
ERR6430847_bin.17,90.05,2.153,0.371,8404,285,1727379,d__Bacteria;p__Desulfobacterota_F;c__GWC2-55-46;o__GWC2-55-46;f__DRQE01;g__;s__
ERR6430847_bin.19,94.25,1.68,0.545,101417,84,4847166,d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__JACQKK01;g__;s__
ERR6430847_bin.2,99.56,1.304,0.485,457083,24,4323472,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__
ERR6430847_bin.20,98.48,1.655,0.376,254419,34,2986416,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__JAGLTQ01;s__
ERR6430847_bin.22,100,0.645,0.327,102595,72,3938832,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__GCA-002793235;s__
ERR6430847_bin.25,99.26,0.652,0.46,529129,27,3578535,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Kordiimonadaceae;g__;s__
ERR6430847_bin.26,99.25,1.492,0.636,18976,288,3674997,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Casp-alpha2;g__UBA1479;s__UBA1479 sp002325375
ERR6430847_bin.4,95.71,1.648,0.596,14888,451,4390531,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__JABDJY01;s__
ERR6430847_bin.5,98.59,2.613,0.477,174332,37,3984202,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__JAHEDB01;s__
ERR6430847_bin.6,95.18,1.604,0.487,431505,28,3943246,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__
ERR6430847_bin.8,98.37,2.464,0.386,58795,110,3462718,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__;g__;s__
ERR6430847_bin.9,98.67,0.693,0.555,231616,74,4387779,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__Bin127;g__;s__
ERR6430848_bin.1,94.25,1.68,0.544,136818,70,4895309,d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__JACQKK01;g__;s__
ERR6430848_bin.10,92.72,0.181,0.431,16562,596,7478936,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Phototrophicaceae;g__UBA6055;s__
ERR6430848_bin.11,99.26,0.652,0.46,529132,18,3535997,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Kordiimonadaceae;g__;s__
ERR6430848_bin.12,99.45,0.72,0.405,115781,100,6035363,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Kangiellaceae;g__GCA-002733465;s__
ERR6430848_bin.14,98.82,1.877,0.387,426694,31,3507202,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__;g__;s__
ERR6430848_bin.15,94.89,3.317,0.479,35451,169,3863840,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__JAHEDB01;s__
ERR6430848_bin.16,96.76,0.829,0.592,25849,175,2926378,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Magnetovibrionaceae;g__Magnetovibrio;s__
ERR6430848_bin.17,95.18,1.604,0.487,249484,40,3868841,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__
ERR6430848_bin.2,90.6,2.879,0.391,7121,573,3156195,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__SZUA-37;s__
ERR6430848_bin.4,99.52,0,0.603,462301,28,4392966,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Breoghania;s__
ERR6430848_bin.5,97.91,2.38,0.354,94914,87,4088046,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__JAKISE01;s__
ERR6430848_bin.6,92.08,3.768,0.514,24368,280,4351888,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659;s__
ERR6430848_bin.8,99.34,0.434,0.556,201612,40,4290958,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__M2410;f__M2410;g__;s__
ERR6430848_bin.9,100,1.536,0.598,59026,133,4510090,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__JABDJY01;s__
ERR6430849_bin.10,99.51,0,0.328,168190,10,1603161,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__
ERR6430849_bin.11,95.43,2.311,0.555,10813,297,2209411,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Magnetovibrionaceae;g__;s__
ERR6430849_bin.12,98.2,2.543,0.504,171059,34,3120890,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__;s__
ERR6430849_bin.14,98.59,2.613,0.477,159428,40,4001823,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__JAHEDB01;s__
ERR6430849_bin.17,98.26,2.101,0.529,31641,200,4333992,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__M2410;f__M2410;g__;s__
ERR6430849_bin.18,93.63,2,0.47,27518,285,5138159,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA11579;g__JABJGH01;s__
ERR6430849_bin.19,97.4,0.869,0.594,76010,71,3107005,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__SMXR01;g__JACZSK01;s__
ERR6430849_bin.2,94.85,2.69,0.528,6132,488,2203350,d__Bacteria;p__Desulfobacterota_F;c__GWC2-55-46;o__GWC2-55-46;f__DRME01;g__;s__
ERR6430849_bin.6,95.39,3.202,0.633,16831,409,4585548,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA8366;f__JADFVY01;g__GCA-020356105;s__
ERR6430849_bin.9,98.78,2.439,0.384,372567,13,3088006,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__JAGLTQ01;s__
ERR6430850_bin.12,95.11,2.643,0.511,26897,157,2789236,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__;s__
ERR6430850_bin.2,96.53,0.521,0.593,47468,103,3018547,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__SMXR01;g__JACZSK01;s__
ERR6430850_bin.28,96,0.792,0.435,71277,65,2651516,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__AKS1;f__AKS1;g__;s__
ERR6430850_bin.9,95.86,0.497,0.563,137373,39,2447737,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Magnetovibrionaceae;g__;s__
ERR6430851_bin.4,93.04,1.086,0.513,13971,212,1963880,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__SMXR01;g__;s__
ERR9855084_bin.1,91.19,2.619,0.541,22644,262,3336386,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__CAINVI01;s__CAINVI01 sp016713765
ERR9855084_bin.29,94.15,3.856,0.72,8319,824,5136418,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5066;f__UBA5066;g__UBA5066;s__
ERR9855084_bin.8,90.09,4.554,0.42,17692,439,4094724,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JADKBO01;s__
ERR9855085_bin.16,95.23,1.02,0.567,8520,378,2451354,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
ERR9855085_bin.18,92.83,3.768,0.473,10070,428,3228388,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__;s__
ERR9855085_bin.19,97.44,1.476,0.32,9833,284,1919116,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis
ERR9855085_bin.23,92.02,3.411,0.653,9460,318,2241017,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Brachymonas;s__
ERR9855085_bin.25,92.1,1.635,0.594,21270,121,1811657,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Brachymonas;s__Brachymonas sp018054915
ERR9855085_bin.26,96.28,4.275,0.703,15702,333,3914749,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Sphaerotilus;s__Sphaerotilus sulfidivorans
ERR9855085_bin.27,92.54,1.881,0.614,5731,455,2126569,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
ERR9855085_bin.29,90.61,2.689,0.351,12861,195,1535931,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__JAGPMH01;g__JAGPMH01;s__JAGPMH01 sp018052945
ERR9855085_bin.31,93.2,2.833,0.6,12872,211,1767103,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
ERR9855085_bin.32,92.16,1.884,0.431,6142,391,1975728,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
ERR9855085_bin.7,94.27,3.605,0.555,7706,307,1818096,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp000417505
ERR9855085_bin.8,90.37,3.519,0.583,5534,662,2501734,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__JAMOAD01;f__JAMOAD01;g__JAMOAD01;s__JAMOAD01 sp023621955
ERR9855086_bin.14,97.6,0.598,0.398,32116,100,1818290,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp009929605
ERR9855086_bin.16,91.39,2.211,0.557,20119,126,1792831,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Brachymonas;s__Brachymonas sp017993135
ERR9855086_bin.17,99.9,0.632,0.343,40818,117,1769603,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__JAGPMH01;g__JAGPMH01;s__JAGPMH01 sp018052945
ERR9855086_bin.18,98.41,0.854,0.513,49226,87,2534956,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__
ERR9855086_bin.23,96.67,1.436,0.454,30704,111,2185664,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A;s__
ERR9855086_bin.24,91.13,3.639,0.51,8894,322,2037625,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Anaeromusales;f__Anaeromusaceae;g__Anaeromusa;s__Anaeromusa sp009929485
ERR9855086_bin.29,90.52,4.53,0.655,8158,531,3140458,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__
ERR9855086_bin.39,92.69,0.561,0.427,30450,88,1667032,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus ferus
ERR9855087_bin.16,95.31,4.897,0.59,10360,286,2055846,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Scrofimicrobium;s__Scrofimicrobium sp014069575
ERR9855087_bin.23,97.74,1.459,0.433,26637,145,2456002,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Chelonobacter;s__
ERR9855087_bin.27,92.67,2.632,0.344,11127,328,2792423,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp017995345
ERR9855087_bin.33,93.06,0.154,0.492,6360,453,2343841,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__JAGPAO01;s__JAGPAO01 sp018063805
ERR9855087_bin.35,92.29,0.701,0.568,5320,505,2130392,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
ERR9855087_bin.37,93.52,2.455,0.408,14267,203,1797600,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus_A;s__Lactococcus_A raffinolactis
ERR9855087_bin.38,98.65,2.992,0.415,12505,376,2956971,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UPXZ01;s__UPXZ01 sp018055865
ERR9855087_bin.6,91.52,0.506,0.557,28468,107,1902758,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Brachymonas;s__Brachymonas sp017993135
ERR9855088_bin.1,94.55,2.06,0.414,10833,424,3178957,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UPXZ01;s__UPXZ01 sp018055865
ERR9855088_bin.14,91.49,4.66,0.59,8146,317,1837852,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Scrofimicrobium;s__Scrofimicrobium sp014069575
ERR9855088_bin.28,99.43,0.141,0.435,37520,118,2486450,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Chelonobacter;s__
ERR9855088_bin.32,94.54,0.874,0.556,33391,101,1918965,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Brachymonas;s__Brachymonas sp017993135
ERR9855088_bin.33,94.06,1.848,0.474,7098,286,1647349,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Syner-03;s__Syner-03 sp002839185
ERR9855088_bin.34,90.45,3.899,0.544,5142,645,2639208,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__UBA1444;f__UBA1444;g__UBA1444;s__
ERR9855089_bin.1,96.64,1.006,0.45,21335,150,1782871,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435
ERR9855089_bin.10,91.8,2.267,0.563,8373,369,2238189,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
ERR9855089_bin.17,92.06,1.001,0.496,5036,613,2415751,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__JAGPAO01;s__JAGPAO01 sp018063805
ERR9855089_bin.18,97.95,0.68,0.566,14539,229,2322292,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
ERR9855089_bin.20,96.49,2.32,0.556,24157,186,2030243,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Brachymonas;s__Brachymonas sp017993135
ERR9855089_bin.25,94.53,1.324,0.393,14464,187,1784865,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_I;s__Enterococcus_I aquimarinus
ERR9855089_bin.28,92.42,1.454,0.6,17387,157,1685509,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
ERR9855089_bin.3,95.9,2.247,0.295,17643,126,1415976,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__JAGOYM01;s__JAGOYM01 sp018059165
ERR9855089_bin.37,94.4,2.097,0.425,8098,401,2147296,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Filifactoraceae;g__Proteocatella;s__Proteocatella sp009929415
ERR9855090_bin.1,95.74,0.409,0.608,22235,150,1832163,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium thermophilum
ERR9855090_bin.18,99.26,1.462,0.701,21321,268,3999494,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Sphaerotilus;s__Sphaerotilus sulfidivorans
ERR9855090_bin.21,90.32,3.309,0.454,14779,194,1976790,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__
ERR9855090_bin.24,100,0.366,0.588,48297,80,2376745,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella multacida
ERR9855090_bin.26,96.15,0.534,0.512,47960,100,2532296,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__
ERR9855090_bin.29,99.92,0.598,0.48,35003,93,2329557,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella_A;s__Veillonella_A sp900765165
ERR9855090_bin.31,93.71,0.766,0.455,16912,197,2084673,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A;s__
ERR9855090_bin.33,97.56,0.598,0.399,39590,81,1837167,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp009929605
ERR9855090_bin.34,98.38,3.252,0.624,15919,224,2253461,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter;s__Tractidigestivibacter scatoligenes
ERR9855090_bin.36,94.85,2.258,0.557,52462,60,1912667,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Brachymonas;s__Brachymonas sp017993135
ERR9855090_bin.37,95.17,2.336,0.541,45844,84,1982708,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Brachymonas;s__
ERR9855090_bin.39,94.38,0.674,0.29,7138,383,2139948,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__JAGOYM01;s__JAGOYM01 sp018059165
ERR9855090_bin.5,98.37,0,0.501,16758,230,1975657,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus delbrueckii
ERR9855090_bin.7,95.52,0.993,0.364,26353,148,2204020,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_E;s__Enterococcus_E cecorum
ERR9855090_bin.9,98.51,0.595,0.673,20326,316,3187579,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__Desulfobulbus sp017998195
ERR9855091_bin.12,91.83,2.364,0.665,21783,373,5781967,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__JAKJGY01;s__
ERR9855091_bin.14,97.89,1.587,0.649,91824,81,3633865,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium;s__
ERR9855091_bin.2,94.04,1.137,0.433,14516,250,2130846,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-08;s__Bact-08 sp002842655
ERR9855091_bin.25,93.12,1.38,0.551,22345,265,3689110,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__CAIZQW01;s__
ERR9855091_bin.27,95.55,3.418,0.583,10247,348,2478492,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__JAMOAD01;f__JAMOAD01;g__JAMOAD01;s__JAMOAD01 sp023621955
ERR9855091_bin.3,93.32,4.539,0.573,29620,139,2534636,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA7703;s__
ERR9855091_bin.30,96.61,1.694,0.476,52917,83,2155576,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__
ERR9855091_bin.32,91.42,1.904,0.501,24204,134,1523720,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA2212;s__
ERR9855091_bin.35,95.03,3.546,0.555,11295,342,2519924,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__UBA5734;g__UBA5734;s__
ERR9855091_bin.7,93.31,4.681,0.555,3298,"1,519",4182685,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfolunaceae;g__DYJE01;s__
ERR9855092_bin.10,93.76,0,0.393,13591,196,1787926,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_I;s__Enterococcus_I aquimarinus
ERR9855092_bin.14,98.63,1.36,0.56,11187,339,2772873,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
ERR9855092_bin.25,93.83,1.682,0.557,27650,103,1836359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Brachymonas;s__Brachymonas sp017993135
ERR9855092_bin.26,95.45,2.272,0.425,8041,391,2124922,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Filifactoraceae;g__Proteocatella;s__Proteocatella sp009929415
