Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
CRR657446_bin.6,99.47,0,0.4,32225,103,2172885,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
CRR657446_bin.61,98.24,0.974,0.426,62149,75,3150465,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MD308;s__MD308 sp910584615
CRR657446_bin.62,97.12,0.318,0.585,44190,108,2393215,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__Rikenella sp910579375
CRR657446_bin.63,91.94,3.018,0.492,77177,36,2033145,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp003979075
CRR657446_bin.67,96.16,1.532,0.443,30090,139,2777388,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp910576975
CRR657446_bin.7,96.77,0,0.344,20864,130,1753333,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC100798;s__MGBC100798 sp910588545
CRR657446_bin.73,96.85,1.132,0.472,27779,125,2641429,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485
CRR657446_bin.8,99.62,0,0.366,174701,49,2863913,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae
CRR657447_bin.1,94,0.483,0.438,69640,74,2716343,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp910586725
CRR657447_bin.11,98.22,0,0.435,139171,121,2324757,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
CRR657447_bin.12,90.41,3.295,0.558,22187,281,4372939,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910585615
CRR657447_bin.13,96.51,0.258,0.342,32251,95,1842316,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii
CRR657447_bin.15,97.04,0.754,0.489,92467,44,2300989,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp003979075
CRR657447_bin.2,97.81,0.021,0.611,43620,95,2396512,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp910575755
CRR657447_bin.20,99.62,0.374,0.367,179419,73,2870757,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae
CRR657447_bin.21,97.7,0.287,0.487,129394,33,2643885,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__
CRR657447_bin.22,94.78,0.537,0.435,120961,34,2201006,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp009935865
CRR657447_bin.23,94.74,0,0.598,64170,59,2443863,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp013316495
CRR657447_bin.26,98.2,2.359,0.334,35652,418,5803792,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC136627;s__MGBC136627 sp910585935
CRR657447_bin.27,95.56,0,0.336,50072,57,1628998,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC100798;s__MGBC100798 sp910584975
CRR657447_bin.29,94.71,0.537,0.453,30073,114,2251718,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp910589025
CRR657447_bin.31,94.15,1.635,0.553,57525,50,2167252,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
CRR657447_bin.32,95.09,0.891,0.476,15081,262,2602161,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775365
CRR657447_bin.34,97.89,0.574,0.43,67882,85,3657909,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp910588855
CRR657447_bin.35,94.6,1.612,0.512,96963,51,2599709,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp910578985
CRR657447_bin.38,93.08,1.358,0.512,15391,196,2272803,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001689485
CRR657447_bin.39,97.31,0,0.556,20721,175,2443936,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp000403395
CRR657447_bin.41,99.51,2.403,0.628,207362,15,2316966,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910576555
CRR657447_bin.45,91.86,2.163,0.459,41293,164,3592698,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp011960065
CRR657447_bin.46,96.42,0.714,0.484,100790,114,3088514,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp910585445
CRR657447_bin.51,99.94,0.403,0.36,119714,42,1696850,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C hepaticus
CRR657447_bin.52,94.15,0.389,0.485,214178,28,2733183,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7109;s__UBA7109 sp910580235
CRR657447_bin.53,97.31,0.335,0.376,109704,31,2016690,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp011958665
CRR657447_bin.55,95.3,0.167,0.492,69568,72,2722272,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp910576545
CRR657447_bin.59,100,0.566,0.35,75478,57,2336835,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis
CRR657447_bin.6,96.61,0,0.398,86205,52,2642191,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp910586355
CRR657447_bin.61,94.23,0,0.591,81061,34,1880055,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825
CRR657447_bin.65,98.95,0,0.401,32244,100,2176736,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
CRR657447_bin.66,96.55,2.586,0.313,69137,63,2377953,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
CRR657447_bin.7,99.82,0,0.366,71963,66,1824125,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D ganmani
CRR657447_bin.8,90.04,0.805,0.621,68988,84,2471295,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp910585525
CRR657448_bin.1,97.7,0.287,0.486,149665,31,2669978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__
CRR657448_bin.10,95.16,0,0.466,66621,81,3527174,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp002491635
CRR657448_bin.11,96.64,0.223,0.555,17877,207,2467194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp000403395
CRR657448_bin.2,96.22,1.169,0.359,8137,281,1650666,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C hepaticus
CRR657448_bin.20,95.61,2.007,0.465,24347,198,2975427,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-317;s__CAG-317 sp011960265
CRR657448_bin.21,96.42,0.714,0.488,109395,33,2589931,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp910585445
CRR657448_bin.24,99.82,0,0.367,62865,64,1766384,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D ganmani
CRR657448_bin.25,93.46,1.149,0.47,30783,155,2712817,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__
CRR657448_bin.29,97.92,0.754,0.482,86033,53,2867881,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum faecis
CRR657448_bin.30,97.83,0.961,0.605,35973,74,2064828,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp910577475
CRR657448_bin.31,91.72,1.089,0.453,32713,201,3397044,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp910577325
CRR657448_bin.33,96.08,0.87,0.457,80298,82,3769924,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp011960065
CRR657448_bin.34,96.86,0.628,0.475,26096,172,2696289,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775365
CRR657448_bin.35,97.31,0.335,0.376,103911,35,2112675,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp011958665
CRR657448_bin.38,97.31,0,0.433,123873,53,3563985,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp021771575
CRR657448_bin.4,94.47,0,0.593,199321,18,1783162,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825
CRR657448_bin.40,96.08,0.671,0.598,67167,59,2489601,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp013316495
CRR657448_bin.41,93.28,0.503,0.494,38270,110,2610735,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp910576545
CRR657448_bin.44,97.92,0,0.586,50947,71,2300545,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__Rikenella sp910579375
CRR657448_bin.51,96.79,0.377,0.503,53567,66,2096334,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp001689565
CRR657448_bin.53,97.42,0.866,0.458,30188,125,2202093,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__
CRR657448_bin.55,92.04,2.021,0.528,30202,134,2572178,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__
CRR657448_bin.58,91.37,4.712,0.517,92766,53,3848227,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp011959105
CRR657448_bin.6,94.92,3.831,0.522,31798,175,3493680,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
CRR657448_bin.60,94.15,1.101,0.484,167294,34,2701807,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7109;s__UBA7109 sp910580235
CRR657448_bin.61,95.67,1.923,0.588,441477,8,1853991,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter sp910577285
CRR657448_bin.62,100,0.566,0.349,75495,70,2425358,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis
CRR657448_bin.63,91.37,0.993,0.371,10920,347,2445150,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae
CRR657448_bin.64,98.67,0.503,0.51,71366,59,2451162,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001689485
CRR657448_bin.65,92.17,1.652,0.445,9294,364,2493184,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp910576975
CRR657448_bin.68,96.15,0,0.435,139009,47,2112421,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
CRR657448_bin.7,94.62,0,0.514,96942,39,2415734,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp910578985
CRR657448_bin.70,92.33,1.724,0.313,7438,381,2126383,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__
CRR657448_bin.72,93.25,0.16,0.298,23219,64,1017955,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG12867;s__
CRR657448_bin.73,96.13,0.483,0.398,77786,51,2692403,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp910586355
CRR657448_bin.74,99.03,0.16,0.568,168580,24,2204005,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
CRR657448_bin.76,91.5,0.943,0.532,38186,83,2175723,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp910586455
CRR657448_bin.8,97.4,2.526,0.542,25846,166,2337875,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__Faecalibaculum rodentium
CRR657449_bin.1,90.45,3.494,0.43,13110,322,2923590,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp021771575
CRR657449_bin.11,91.24,1.368,0.467,58370,79,2789611,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__
CRR657449_bin.16,94.82,4.885,0.487,108368,38,2636378,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__
CRR657449_bin.21,98.65,0,0.554,36635,121,2462328,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp000403395
CRR657449_bin.27,97.32,2.582,0.36,7474,328,1645959,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C hepaticus
CRR657449_bin.29,90.86,2.149,0.487,14544,286,3149460,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma sp910576325
CRR657449_bin.30,96.64,0.167,0.494,51982,89,2548092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp910576545
CRR657449_bin.33,95.4,2.38,0.497,82321,80,3432517,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD8-76;s__1XD8-76 sp003611955
CRR657449_bin.34,94.08,0.537,0.514,92502,54,2522991,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp910578985
CRR657449_bin.38,93.82,4.362,0.61,58320,83,2761679,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAJFPI01;s__CAJFPI01 sp022801715
CRR657449_bin.41,94.08,3.584,0.452,36004,107,2465540,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp910589025
CRR657449_bin.43,97.7,1.839,0.515,91508,89,4099761,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp011959105
CRR657449_bin.48,97.31,0.335,0.376,109554,38,2048724,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp011958665
CRR657449_bin.49,97.8,0.07,0.342,24859,106,1808399,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii
CRR657449_bin.5,90.82,0,0.612,10929,333,2646169,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp910585945
CRR657449_bin.50,95.32,1.152,0.424,68983,75,3150756,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MD308;s__MD308 sp910584615
CRR657449_bin.53,93.14,1.762,0.442,11908,440,3823022,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__Eubacterium_J sp910586445
CRR657449_bin.55,98.22,0,0.439,190389,73,2250360,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
CRR657449_bin.56,97.19,0.124,0.369,18653,227,2607269,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae
CRR657449_bin.58,92.53,0.714,0.493,16754,213,2293859,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp910585445
CRR657449_bin.60,98.27,2.586,0.313,69818,88,2471114,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
CRR657449_bin.62,99.82,0,0.368,67980,43,1751397,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D ganmani
CRR657449_bin.63,99.51,0.16,0.588,283937,14,1957953,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter sp910577285
CRR657449_bin.65,100,0.566,0.35,75478,69,2357543,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis
CRR657449_bin.66,93.24,0.654,0.403,10110,296,2027691,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
CRR657449_bin.67,95.88,1.149,0.429,65373,89,3644110,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp910588855
CRR657449_bin.68,94.74,2.013,0.599,51209,80,2428648,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp013316495
CRR657449_bin.69,98.22,0,0.611,88791,44,2353437,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp910575755
CRR657449_bin.7,97.58,1.937,0.337,55902,131,4015887,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC136627;s__MGBC136627 sp910585935
CRR657449_bin.71,91.91,0.292,0.487,169630,37,2637193,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7109;s__UBA7109 sp910580235
CRR657449_bin.72,95.78,0.754,0.476,22102,200,2670182,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775365
CRR657449_bin.73,95.76,0.191,0.441,52742,74,2845825,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp910576975
CRR657449_bin.74,95.56,0,0.336,105551,26,1643157,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC100798;s__MGBC100798 sp910584975
CRR657450_bin.10,94.71,2.298,0.404,69482,160,4532442,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002358575
CRR657450_bin.13,96.96,1.265,0.46,36104,183,3893430,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp009774615
CRR657450_bin.16,96.79,1.32,0.503,37256,105,2543255,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp013316675
CRR657450_bin.18,98.75,0.625,0.493,70708,62,2464530,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Parasutterella;s__Parasutterella sp009767915
CRR657450_bin.20,98.01,2.695,0.526,29868,134,2641346,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__
CRR657450_bin.24,95.66,1.997,0.477,63720,95,3758034,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD8-76;s__1XD8-76 sp910573755
CRR657450_bin.25,96.61,1.629,0.417,79653,167,4839506,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
CRR657450_bin.26,90.31,3.396,0.505,31623,113,2638141,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum intestinale
CRR657450_bin.27,91.09,2.848,0.497,47347,122,3725666,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola sp009774145
CRR657450_bin.29,98.36,1.516,0.461,91865,75,4075713,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002493045
CRR657450_bin.6,96.44,0,0.44,98389,38,2017113,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
CRR657450_bin.8,94.05,3.899,0.548,97843,38,2258056,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
CRR657450_bin.9,98.11,2.857,0.551,20233,241,2231266,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__Faecalibaculum rodentium
CRR657451_bin.1,98.3,0.754,0.503,39726,105,2609531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp013316675
CRR657451_bin.11,98.12,0.625,0.499,80656,45,2205026,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Parasutterella;s__Parasutterella sp009767915
CRR657451_bin.14,90.84,0.584,0.493,39348,118,2895439,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__Extibacter muris
