Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
SRR14202213_bin.13,97.41,0.191,0.49,41374,83,2380182,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900539715
SRR14202213_bin.17,97.46,1.966,0.493,36401,168,2722565,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__
SRR14202213_bin.18,98.73,0,0.475,53057,68,2594405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625
SRR14202213_bin.19,97.61,0,0.589,37889,78,2019299,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455
SRR14202213_bin.2,93.17,0.877,0.436,20955,195,2415585,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
SRR14202213_bin.20,97.16,2.291,0.375,45239,71,2023934,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis
SRR14202213_bin.21,97.45,1.554,0.408,12327,218,1960058,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855
SRR14202213_bin.23,98.13,0.469,0.447,126505,44,2151811,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_B;s__Helicobacter_B canis_B
SRR14202213_bin.25,98.83,1.169,0.457,73492,65,2976859,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilytica_A
SRR14202213_bin.30,98.36,0,0.461,70298,74,2993858,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900766005
SRR14202213_bin.31,94.63,0,0.568,176700,44,1915449,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Avimicrobium;s__Avimicrobium sp934845495
SRR14202213_bin.34,97.13,0,0.407,52470,94,3092532,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola
SRR14202213_bin.35,99.36,1.74,0.308,17502,252,2771781,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis
SRR14202213_bin.39,98,1.492,0.432,63892,134,3900055,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645
SRR14202213_bin.5,93.67,0,0.5,33278,119,2423142,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655
SRR14202213_bin.7,98.73,0,0.53,153396,24,2641779,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp000435795
SRR14202213_bin.8,96.72,2.186,0.382,22360,135,1993251,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900551895
SRR14202214_bin.11,98.65,0.671,0.483,30040,114,2418032,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum_C
SRR14202214_bin.12,92.61,2,0.431,20929,125,1576413,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__
SRR14202214_bin.13,99.41,1.584,0.437,22928,200,2515748,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
SRR14202214_bin.14,98.59,0,0.265,20651,139,2166005,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__CCUG-7971;s__
SRR14202214_bin.19,94.15,0.292,0.435,71335,52,2240692,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_B;s__Dorea_B phocaeensis
SRR14202214_bin.2,98.73,0.632,0.496,92313,50,2718589,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655
SRR14202214_bin.20,91.34,1.368,0.388,24606,147,2717568,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
SRR14202214_bin.21,99.05,0,0.291,54686,70,2754143,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis
SRR14202214_bin.22,97.07,2.066,0.462,29522,147,2700866,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilytica_A
SRR14202214_bin.23,95.57,0.374,0.303,22886,126,2004754,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900541465
SRR14202214_bin.24,97.98,0.191,0.479,216376,38,2910489,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900539715
SRR14202214_bin.25,97,0,0.626,62404,48,2138148,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia
SRR14202214_bin.26,98.28,0.469,0.459,170712,20,1809346,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_B;s__
SRR14202214_bin.27,98.73,0.949,0.41,90758,49,3002058,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345
SRR14202214_bin.31,90.07,3.864,0.504,3499,725,2113857,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__Sutterella sp905186105
SRR14202214_bin.32,100,0,0.582,146860,46,2339823,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455
SRR14202214_bin.34,100,2.797,0.31,83400,61,2484608,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter hiranonis
SRR14202214_bin.37,98.14,0.557,0.474,104685,67,3244543,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella sp003477995
SRR14202214_bin.4,98.73,0,0.472,54459,73,2862185,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625
SRR14202214_bin.40,100,1.898,0.31,32644,162,2825277,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis
SRR14202214_bin.5,96.73,3.353,0.62,39617,91,2146621,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis
SRR14202214_bin.6,99.31,0.226,0.577,90770,63,3000973,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella massiliensis
SRR14202214_bin.7,97.76,0.867,0.465,54590,99,3215844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris
SRR14202214_bin.8,99.05,0.943,0.296,79324,77,2275988,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Beduini;s__Beduini sp018365815
SRR14202214_bin.9,99.32,0,0.348,61860,47,1553580,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis
SRR14202215_bin.1,99.36,0.632,0.466,76896,56,3153326,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625
SRR14202215_bin.11,98.11,2.291,0.376,47108,71,2032210,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis
SRR14202215_bin.14,96.34,1.578,0.348,7132,305,1511725,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis
SRR14202215_bin.15,94.5,1.432,0.511,13724,374,3985079,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
SRR14202215_bin.17,97.65,1.565,0.36,16710,152,1665553,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scybalenecus;s__Scybalenecus sp900540085
SRR14202215_bin.18,99.34,0.949,0.411,115067,46,2798121,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345
SRR14202215_bin.2,95.52,1.174,0.614,21049,119,1984305,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__
SRR14202215_bin.20,99.36,1.898,0.44,96835,49,2975324,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__
SRR14202215_bin.21,98.73,0.527,0.496,29283,180,2738579,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655
SRR14202215_bin.23,94.16,0,0.388,26950,122,2249558,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii
SRR14202215_bin.24,98.73,0,0.528,124669,30,2710456,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp000435795
SRR14202215_bin.26,98.38,1.411,0.613,152611,20,1966479,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__
SRR14202215_bin.27,94.24,3.026,0.422,38398,109,2381298,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata
SRR14202215_bin.28,100,1.685,0.288,135252,33,2114778,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900554885
SRR14202215_bin.29,91.03,0.042,0.294,7696,308,1883638,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Beduini;s__Beduini sp018365815
SRR14202215_bin.3,97.83,0.788,0.632,28472,167,2813112,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger
SRR14202215_bin.30,94.49,0.464,0.462,182256,32,3851706,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR14202215_bin.33,94.93,0,0.401,113451,48,2400299,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__
SRR14202215_bin.37,95.82,0,0.377,136835,31,2181663,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900551895
SRR14202215_bin.39,97.94,0,0.435,36769,191,3322135,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum succiniciproducens
SRR14202215_bin.4,98.59,0.469,0.45,81112,37,1949674,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_B;s__Helicobacter_B canis
SRR14202215_bin.41,100,0.632,0.308,65408,58,2175387,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__
SRR14202215_bin.43,90.9,0,0.309,64320,47,2287946,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter sp900539645
SRR14202215_bin.5,97.41,0,0.413,36937,144,2886938,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000432195
SRR14202215_bin.6,99.85,1.497,0.41,96353,37,2106252,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855
SRR14202215_bin.7,97.46,0.632,0.402,85010,40,2149476,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__
SRR14202215_bin.9,96.97,0.92,0.373,10835,317,2032741,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp905214825
SRR14202216_bin.11,95.9,0.536,0.429,96363,74,3083322,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__
SRR14202216_bin.13,94.81,1.962,0.584,17300,399,4688358,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae
SRR14202216_bin.15,99.41,1.825,0.392,81444,48,1993928,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C magdeburgensis
SRR14202216_bin.16,92.64,3.797,0.44,17670,183,2306778,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp000432335
SRR14202216_bin.17,96.2,0.632,0.442,78767,58,3045338,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__
SRR14202216_bin.18,92.35,1.371,0.413,15250,213,2305988,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345
SRR14202216_bin.2,92.64,0.832,0.5,7722,395,2367023,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655
SRR14202216_bin.20,94.91,0.373,0.407,44589,123,3326226,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola
SRR14202216_bin.21,98.11,2.291,0.375,39294,81,1855319,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis
SRR14202216_bin.23,91.37,1.722,0.653,78646,47,1685104,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555585
SRR14202216_bin.24,95.46,1.584,0.462,23928,109,1701929,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_B;s__
SRR14202216_bin.25,99.57,0.732,0.348,18572,147,1585840,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis
SRR14202216_bin.28,97.64,0,0.485,88262,40,2549517,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900541335
SRR14202216_bin.31,94.93,0.949,0.474,46816,105,2629201,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625
SRR14202216_bin.32,91.81,4.113,0.31,20022,153,2106687,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis
SRR14202216_bin.5,90.92,1.68,0.634,13968,221,1777610,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A faecicanis
SRR14202216_bin.8,94.79,0.974,0.431,25733,119,2284289,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__
SRR14202216_bin.9,92.03,1.431,0.446,6972,506,2241747,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella cibaria
SRR14202217_bin.11,99.55,1.953,0.572,76334,71,2432796,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium canis
SRR14202217_bin.13,93.25,2.247,0.308,6132,290,1487693,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900541465
SRR14202217_bin.15,96.68,0.947,0.516,370765,15,2159428,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Paenalcaligenes;s__Paenalcaligenes intestinipullorum
SRR14202217_bin.17,97.84,0.194,0.452,29022,131,2174995,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Wohlfahrtiimonadaceae;g__JAAZCI01;s__JAAZCI01 sp012513365
SRR14202217_bin.18,96.15,0.966,0.511,29363,241,4257458,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
SRR14202217_bin.19,98.51,0.446,0.464,71928,64,3323927,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris
SRR14202217_bin.20,95.02,0.736,0.381,12596,220,1769812,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus_A;s__Vagococcus_A lutrae
SRR14202217_bin.21,94.02,0.54,0.476,163841,40,2724706,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Aeromonadaceae;g__Oceanisphaera;s__Oceanisphaera sp012518835
SRR14202217_bin.22,95.86,0.935,0.536,120472,60,2863389,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Thiopseudomonas;s__
SRR14202217_bin.25,99.3,0,0.411,116093,27,1907815,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus animalis
SRR14202217_bin.26,97.97,1.008,0.282,14501,281,3058043,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens
SRR14202217_bin.27,99.33,1.49,0.397,205967,28,3175621,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia;s__
SRR14202217_bin.3,100,0,0.491,58908,71,2289327,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Parasutterella;s__Parasutterella gallistercoris
SRR14202217_bin.32,98.83,0.292,0.436,31658,136,2478197,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
SRR14202217_bin.36,96.15,2.2,0.476,115368,73,2472045,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Thiopseudomonas;s__Thiopseudomonas alkaliphila
SRR14202217_bin.37,96.18,0.387,0.344,65133,58,1648685,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii
SRR14202217_bin.39,97.75,3.37,0.292,69012,66,2528448,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A sp900543175
SRR14202217_bin.4,98.12,0,0.421,120463,69,4307613,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
SRR14202217_bin.40,97.25,1.103,0.345,34446,118,2361902,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus
SRR14202217_bin.41,97.84,0.592,0.465,137499,31,2488756,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Paenalcaligenes;s__
SRR14202217_bin.43,100,0.699,0.309,52710,72,2496913,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter sp900539645
SRR14202217_bin.44,99.45,3.804,0.382,50481,85,2188956,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri
SRR14202217_bin.6,96.62,1.344,0.626,41448,80,1708031,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis
SRR14202217_bin.7,99.64,0.176,0.342,82992,71,3627397,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium odoratimimum
SRR14202217_bin.8,94.92,4.576,0.411,12164,341,2879919,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345
SRR14202218_bin.10,94.12,1.21,0.511,9009,603,3995076,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
SRR14202218_bin.11,94.91,2.826,0.436,18777,195,2358059,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
SRR14202218_bin.14,99.87,0,0.348,68931,51,1622823,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis
SRR14202218_bin.17,91.71,1.123,0.3,42573,86,2197919,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp019416865
SRR14202218_bin.18,90.08,1.123,0.302,8844,234,1523345,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900541465
SRR14202218_bin.2,98.13,1.725,0.488,35294,132,2626989,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__
SRR14202218_bin.23,100,0,0.337,20992,140,2153290,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium sp000437715
SRR14202218_bin.25,98.88,1.057,0.424,71902,90,3389492,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645
SRR14202218_bin.26,98.87,2.247,0.286,43131,81,2406391,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A sp900555845
SRR14202218_bin.27,96.15,0.371,0.473,42369,119,2752272,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp000437675
